CArea,CFFact,CPolar,NArea,NFFact,NPolar,NCCave,NCaveMaxPiece,ODR,ODG,ODB,NODR,NODG,NODB,Nucls,Segms,Holes,Tails,Nucleols,NuclDensBrd,NuclZDens,NuclEuFraq,NuclEuMeanDF,NuclEuFFDist,NuclEuFFChain,GrODR,GrODG,GrODB,GrODH,ODRCN,ODGCN,ODBCN,GrRODR,GrRODG,GrRODB,Type_real
74.29918337708779,14.28953565646284,0.12228601717992144,50.57298431883843,13.82324080740019,0.12592609048694814,0.028373128053134862,0.16997746333172892,0.09809577986404318,0.2078653068495836,0.047624207718672276,0.27011702501699614,0.6428602766160392,0.10151563859871723,1.0,1.0,0.0,2.0,0.0,0.6995769174697002,0.7048541083494252,0.45978631362566985,0.3306467334613767,150.51043645235654,267.5691116306213,0.09809577818503479,0.20786530974898262,0.047624208538311695,72.80210342237197,0.35552586502478134,0.3214098515680291,0.464316267809261,1.0000000130695559,0.9999999864822943,0.9999999847961195,artefacts
104.76429560410439,23.78693143505899,0.48906765020808873,61.85759149574607,39.949046080400194,0.5105504739369249,0.4680635452355162,0.7297698288705277,0.17187064331364288,0.46420045941466626,0.05695524247597662,0.403056555258843,1.138631393845836,0.11193419591593966,2.3953351473938636,2.6976675736969318,0.0,5.488337868484659,0.0,0.7112851433763202,0.671689216284541,0.4632196405753664,0.30317182817955607,202.6595253560739,409.2071411255218,0.1976038621874495,0.5315973976577318,0.06315451728774699,73.60466485260613,0.43139458057477137,0.4084887226752074,0.5308835252383283,0.8828356717330242,0.8933375046751553,0.928356052905045,artefacts
62.46077421641202,15.06136014808376,0.05217183698753165,43.62346948289794,14.119621220451075,0.034817714785236535,0.034740588696033525,0.3679880404672343,0.10044806294211386,0.2788010828333733,0.05627543267858748,0.3460864791629882,0.9229917509409602,0.1388068631100424,1.0,1.0,0.0,2.0,0.0,0.4603489664190371,0.5708328632429974,0.4936453297493466,0.32553727560773454,141.33770995046515,230.36844877063595,0.10044806059420805,0.27880109106519835,0.056275434566695114,76.37939454885631,0.2910427925970427,0.3006608285517637,0.4069780989266021,1.000000023862485,0.9999999704014398,0.9999999670119861,artefacts
39.317075595272236,14.192187506769121,0.09167521083070683,32.94998477425269,14.247650757720251,0.09656097737525471,0.04811080791859855,0.240448580375287,0.13188953267018022,0.25439193408591687,0.0597956605207564,0.35210094032835626,0.8575631073675583,0.1197495913879506,1.0,1.0,0.0,2.0,0.0,0.6322022731268934,0.7204159466544018,0.4533570342930484,0.3266443837406034,97.03671377100349,173.55897306031682,0.13188953132152126,0.25439193017192274,0.059795659640610656,68.91049560131876,0.37221841794483906,0.29478640681637747,0.511246995654575,1.0000000163732752,1.0000000152715671,1.0000000137231255,artefacts
62.776066802077985,14.453071313918825,0.11329809152701756,46.06522451374862,15.02026916458783,0.1358243317297761,0.0577312173042177,0.4137695002916902,0.14053445504738055,0.3729009439704095,0.0556472251054904,0.39870450184990996,1.027154383398802,0.12567370331465824,1.0,1.0,0.0,2.0,0.0,0.6724459363722742,0.7690368619065403,0.4619640843942655,0.317538243539561,154.2158037517964,286.762999674186,0.1405344546182275,0.3729009411297712,0.05564722472368596,74.17667757128494,0.35239096215587484,0.3588956624085388,0.44325662708294494,1.00000000395132,1.0000000096969839,1.0000000022238855,artefacts
95.8059301885645,15.635064106582501,0.04961634343448201,74.7449147316274,13.97334560113251,0.0581080697008943,0.028614892398548426,0.14868193932873258,0.21813495420232673,0.39403158230122676,0.0915499773368284,0.5435558068783884,1.0866403954688117,0.1983322429619781,1.0,1.0,0.0,2.0,0.0,0.5015850295443186,0.5708402326644518,0.5033483703627866,0.35020455159188113,201.94309197866005,368.47072877924427,0.21813494763128463,0.3940315945023308,0.09154997786251079,67.12022323398092,0.4023016008810872,0.36262920062289233,0.4578556627134012,1.0000000297516598,0.9999999702877953,0.9999999927512134,artefacts
293.9669091168001,26.69310883129498,0.24179424518252057,137.11591024907977,54.67756449541402,0.3651553996688127,0.579477718566914,0.7128504735522304,0.20894683907763079,0.3322224174182512,0.11058228086277945,0.47308295424506025,0.9274049434112632,0.20500290771530197,2.4847639451357892,4.908583670814735,0.48476394513578913,8.454291835407368,0.0,0.6032982227398513,0.5224643004773537,0.48973547784321536,0.33511736400886044,394.75364660640656,761.3602969778709,0.44391840074680294,0.5548096191346125,0.1781726680539999,53.33240339649368,0.45346616771710596,0.40975594800574816,0.5374688660918892,0.4720887029687792,0.60157205112666,0.7772673155755001,artefacts
476.4467814273557,25.584838153643517,0.5416612257422341,219.77552886907526,37.31565912304016,0.6766832822663038,0.5152817175302902,0.9537654159907664,0.23137745343980573,0.43047414906711734,0.10813998173461757,0.6308178663924779,1.204859233208553,0.24537596331647504,2.0,2.0268896507298955,0.0,4.9731103492701045,0.0,0.5055310543291809,0.6122863138053388,0.4282331607694848,0.3348345806787012,587.9408819903251,1112.6130639951086,0.3772216382477027,0.6608933129873671,0.12920443364801104,65.16133790437938,0.366695717672126,0.3572743672350963,0.4406782918058578,0.6143450613935357,0.6514986371429952,0.8385946187670604,artefacts
68.56113341557588,16.004923661717633,0.08905462109813878,43.23989749820715,14.805149675265296,0.016547422269227466,0.05113912720215294,0.242114355966058,0.1503119666961575,0.28947279950352894,0.07340465548244943,0.42816312143698076,0.9091094943382905,0.15937940932773975,1.0,1.0,0.0,2.0,0.0,0.5764873324694546,0.5673012267608118,0.4857147584159526,0.31644210991457666,140.50785026035854,270.9899980952572,0.15031196874280328,0.2894728086705618,0.07340465593586908,69.18451683567231,0.3573862926776359,0.3129857899070116,0.4695735217388658,0.9999999899026084,0.9999999686641002,1.0000000001493332,artefacts
136.0930309768887,17.719864229893748,0.16270039746102188,79.86208208683202,22.275790770664106,0.12760654020314705,0.1300836251781928,0.25680913697090535,0.2144449346234164,0.384305232712608,0.06662155261927358,0.4627727663863862,1.0483967992859007,0.14289529738520584,1.0,1.4476981318126412,0.0,2.223849065906321,0.0,0.5268988726908658,0.7238322230723322,0.48505682544569806,0.32204317295780355,259.5209422665833,463.4281744719375,0.28368635336437015,0.5639182215183187,0.05703615185157923,66.10460373637471,0.45763081938339656,0.3649351505589354,0.4651120560301621,0.7457759027769619,0.6790901854927098,1.1765593153951428,artefacts
123.45686258428874,20.006864387811163,0.11281484116410351,58.04535347699056,22.902533790113885,0.40944912841927983,0.1837154431866035,0.6920699617283316,0.11804650816056905,0.3617605933914784,0.07997199570485708,0.5435259028981801,1.1594695737249148,0.23222497611017762,1.0,1.0,0.0,2.0,0.0,0.4907112511206648,0.5138872663598582,0.4693469808807052,0.32531435810537596,173.35647724961547,316.04127423410927,0.17092254557287895,0.5290918422248292,0.07853668278378434,76.46537191053335,0.2249511463341661,0.31082888454661917,0.3460702199794739,0.7233443861774247,0.7229442697763558,1.01647529747668,artefacts
57.48084354338128,15.689728722754008,0.28685132390439144,48.892691966681205,15.72383773857483,0.31604679535386626,0.07605299873960825,0.30721491406497714,0.06699349123271452,0.191089130225539,0.053481882153268726,0.28110878517915155,0.7111469743485572,0.10665526204444882,1.0,1.0,0.0,2.0,0.0,0.5916085279635311,0.6557294669062775,0.445218097991979,0.3163503748452535,148.33956915681338,266.349110752661,0.06699349330099144,0.19108913081217946,0.053481880354008346,81.58442160524329,0.24276978402892668,0.27068734071185474,0.49375630095603,0.999999969624938,0.9999999965336867,1.0000000283213604,artefacts
260.4023459835734,35.27023440849126,0.3622006517396384,105.76132427840271,67.69065486473033,0.6528574446737102,0.789870209911517,0.8553101791977761,0.3290593094830023,0.45694986911912927,0.11547537575493905,0.7476053945320936,1.4329745807186236,0.2431141929335783,2.6523807855173165,4.304761571034633,0.0,5.304761571034633,0.0,0.6717525642414037,0.7123578275185747,0.4624742466386619,0.3108108853249948,337.83591936624396,660.1803022135737,0.5386684963425906,0.8048879394043115,0.14887834984393677,59.609523142069264,0.43978801588338895,0.3174440472744464,0.4801548596908979,0.6100136160238322,0.5683295553877731,0.7913911384136545,artefacts
241.37162145767837,28.01762243828234,0.5710443633835022,100.89922166039065,84.68732066553346,0.7896912720675904,1.0041067352141657,0.8860510642848876,0.3131266638124826,0.4339764743071391,0.11451100160768574,0.7438415427304272,1.3433618462961092,0.2572704662426805,3.0318046814851654,5.936390637029669,0.0,6.063609362970331,0.0,0.7335764675496851,0.667551927036891,0.4806788494541842,0.31124882952757515,319.3656064713205,710.2909822561928,0.5619329643092926,0.8537401112735702,0.14589625606687662,60.12721872594066,0.42105816417092296,0.32297099360597403,0.44514735265262645,0.5639530469882641,0.5146752653305442,0.78741552093211,artefacts
91.80199183387101,23.456172450186994,0.5686317430294707,35.39411515806235,36.35423149175771,0.745885430918968,0.7759425475177114,0.9329849473129201,0.2807665190978783,0.5139573057986491,0.09354584353485275,0.6552515590923053,1.3452653573930886,0.20581255728242437,2.0,2.0,0.0,4.0,0.0,0.8164440824018886,0.6098858611198701,0.5158539936097163,0.3043130583827126,116.26024157731689,231.09338519860202,0.35912306959321705,0.6313931787399363,0.10123971202492209,62.32816025652595,0.42700715136805234,0.3814321862356597,0.44563125380723456,0.7799496136683958,0.8585094750826138,0.939939374887071,artefacts
91.2034433519539,14.993626328093308,0.020592332305522716,77.7312332455876,14.284561131236881,0.03943275377741454,0.03275777243283899,0.1818181818,0.1850069368694401,0.24420969265079992,0.05965654760081609,0.5013942217641026,0.8678567016829989,0.14240309627502587,1.0,1.0,0.0,2.0,0.0,0.6203913460282385,0.6802508192278041,0.47607890749238935,0.32449200662015554,248.41703620710018,440.78038495214713,0.18500693915859753,0.24420968744494626,0.059656547850644254,59.70825941415197,0.36231252524881,0.28056654383739904,0.4517167608127596,0.9999999969209573,1.0000000136135017,0.9999999938404678,artefacts
153.43438931706717,20.27184233006031,0.5036614717420439,32.582979765151634,15.120378432321727,0.08485190722291738,0.06848912253906705,0.429349237303628,0.3527752785850814,0.3727189316485552,0.1350433248039661,0.6165952568295168,0.9927592905390625,0.21908734711297295,1.0,1.0,0.0,2.0,0.0,0.6727385952780977,0.5664010465022195,0.4614644252614905,0.3306695811029673,88.9033773814495,134.2091213498499,0.4148694336514094,0.44001134742229814,0.14985035102918143,41.76383820116774,0.8574725156679475,0.40219170607856247,0.8314310791527726,0.8868063964751605,0.9027079578158165,0.9248274438192117,artefacts
472.1162494325454,25.091881203897465,0.5479588402833507,218.3128420376077,38.75154571950158,0.6856984109124203,0.5212808972555701,0.9439560308451371,0.23006025200382768,0.43177360559476463,0.10762740846687394,0.6299274339110684,1.2038135811320425,0.24580578400743242,2.0,2.0,0.0,5.0,0.0,0.515044796074044,0.6073442295666502,0.42771980773650925,0.33346268933137674,586.0391287497647,1108.9313688336729,0.3739363808389969,0.6663180279197536,0.12722495552771135,65.52891368552037,0.36513134081580395,0.35868210068403494,0.43785585610746897,0.6159345708385516,0.6480889274858415,0.8492126234400391,artefacts
93.00138662737436,15.290435888938044,0.04364781733244146,74.53676411671458,13.618653797701764,0.056154959817533295,0.022511453007564644,0.13168187645714935,0.2059817652746777,0.378660529397376,0.09283136128807751,0.5223733689989425,1.05537989298165,0.19660492550768519,1.0,1.0,0.0,2.0,0.0,0.5038272922167139,0.5678648378714057,0.5010810798329767,0.3522527298586873,196.56828691510512,364.4694197801368,0.20598175888879136,0.3786605413284055,0.09283136144345555,68.51499359319858,0.3918243517646473,0.35590434601883036,0.47556037883463914,1.0000000289318312,0.9999999722388033,0.9999999997087532,artefacts
66.34608965565843,15.719561134130817,0.14490392521512782,37.56290110411044,15.362990274157186,0.22078838636501635,0.05871825555873896,0.3473099902882745,0.1821561212895302,0.34828466688781534,0.06258280932272921,0.4153907942326909,0.9990426952333814,0.12235413358625956,1.0,1.0,0.0,2.0,0.0,0.8006790697251737,0.7486512299110261,0.4543696416012845,0.3331777046295347,105.47964290396285,174.24440222293683,0.2275457523407276,0.44780053009443344,0.08720293262332891,68.6601990266203,0.45275447360835996,0.3615545937081076,0.5294639192807445,0.8639544617592967,0.8515037931068935,0.8319007823336446,artefacts
476.00888485124943,25.521464396093318,0.6197551459316178,234.54248887950664,34.0194575884497,0.7758118344324784,0.5496574432556938,0.9692885541801468,0.27866377529685754,0.45311000088258774,0.1107687696197121,0.6243147479823398,1.2357276334518863,0.23056681951176336,2.0,2.0,0.0,4.321582764680029,0.0,0.5542399131826776,0.6120797570976824,0.4266860079046825,0.3326124915393839,624.4744102401809,1142.1103551839512,0.4050990228527531,0.6489772794565328,0.10483006536893294,61.607913823400146,0.4468345079742308,0.3665717561154207,0.48168742445388035,0.685743216040604,0.6986901816236928,1.0856710817052981,artefacts
174.33170440985347,17.428463442449388,0.28723160489677757,91.80826588704117,34.17737088914209,0.4520856221008266,0.38448084597733656,0.5956143855717833,0.19312410219860734,0.4314619575483381,0.10911046295024165,0.6627185431150631,1.3201008020263414,0.24821329446535956,1.0,1.1845811724574922,0.0,3.0,0.0,0.7154146910211743,0.5885419103202072,0.4182850648184003,0.3300407676211738,233.52640579968428,390.0367869458422,0.20395204428882863,0.472830489699609,0.10786953923837343,75.44625648262752,0.290986442769838,0.3274465277494036,0.4408873821337411,0.9735588058257721,0.9554161144514854,1.0121154779091266,artefacts
66.86485398386411,15.63391076544372,0.07610331191674025,44.25580111390545,14.621931598387079,0.017646882854898276,0.04728823259155441,0.22362982543948895,0.15712728854479374,0.31265059287616837,0.0791099783009453,0.4552925510596269,0.9662763421645078,0.1738886918163918,1.0,1.0,0.0,2.0,0.0,0.5507744190557973,0.53880085194075,0.47511050548810346,0.31524118750327174,141.5273292264366,270.10842424225916,0.15712729142489051,0.3126506028524942,0.07910997916505096,70.15083684754966,0.3513089653754048,0.3182417578870884,0.4635482755688222,0.9999999851772476,0.9999999684115201,0.9999999951930844,artefacts
101.78060709725722,20.169796402843666,0.4030343798518865,30.961967923267668,55.3470091362265,0.6217811883489812,0.8802310392599977,0.882301445079862,0.19832359760963486,0.3683884669498091,0.07078010361514189,0.6293199114299629,1.2780579570668178,0.16272974006281707,3.0,3.312215282903917,0.0,6.0,0.0,0.8699033455620399,0.5036233975836518,0.4578152723813129,0.2898329476541429,94.246353328687,177.38315379333483,0.20987545907817906,0.38760116799858557,0.065733241991697,66.0,0.3423849564493244,0.3213084020039513,0.4358823822919316,0.9260988917196972,0.9347429055728248,1.1144754997828907,artefacts
85.63244525214371,25.176011887355546,0.5286283448575246,38.65181954430498,40.364408868512456,0.703460382498913,0.6639826848627953,0.929608739067151,0.21588701233349827,0.42214033968069803,0.07672620378550295,0.6184288160771452,1.2992931396845624,0.19709342197837043,2.0,2.488342986452739,0.0,4.0,0.0,0.8805378406296915,0.6336058546737533,0.46243506365429116,0.29670627332174127,122.48278121681614,218.54257482398287,0.25394495186374,0.5567705739272881,0.07737940157870779,70.0,0.34797892290811705,0.3247886959298953,0.38802895150870154,0.8804914677543806,0.8178536452816093,0.9905868408163571,artefacts
153.40221947833678,24.686104463407762,0.4138864029314298,99.28940254485505,36.01083835328672,0.5654998294865009,0.30599285232985857,0.7918405562954618,0.32806330441912823,0.4849887327043449,0.08374855101780002,0.6654475523083697,1.3667326301871008,0.18347303724504938,1.8430223172838063,3.0,0.0,3.8430223172838063,0.0,0.6125961427570434,0.6872038369982435,0.46429492438499054,0.3273190411419993,289.36884025488496,587.5409800412747,0.29137764807486577,0.3762661755430327,0.15254093963684073,51.296531337040065,0.49360424392306784,0.35445860529221956,0.4581316059734634,1.1463458555268025,1.4577741898380374,0.5671402295643712,artefacts
73.4816723190876,17.161102750669635,0.09716861813249952,38.72751450482321,15.344340681732415,0.06735807746466879,0.0595216018866866,0.26415841568346177,0.1146152091238102,0.22453657266124954,0.05295301147462604,0.32127680516024254,0.7506585804233521,0.11600559189301113,1.0,1.0,0.0,2.0,0.0,0.6481863041887383,0.6381253321998602,0.5234771671166342,0.3192021629603458,132.34157700411632,270.53702192308504,0.14765954136183673,0.2804379756283447,0.06408852626913575,68.26371579145244,0.3547101336078196,0.29890603755380485,0.4584286013305018,0.8167787399124256,0.8572473101550231,0.8603608942870979,artefacts
97.76675599281815,16.28009343051523,0.07787047110913234,69.2305871668718,16.38677133990746,0.05003503631907866,0.07126653581687802,0.23449872111457112,0.19238693683834318,0.30274192371520076,0.047929221754960914,0.4390558374154133,0.8337750190058889,0.12302622624320954,1.0,1.0,0.0,2.0,0.0,0.5112963901415462,0.6910462039568802,0.4969973346778985,0.33148729712910685,220.26237970524969,380.61256073411715,0.1923869353287416,0.3027419213214288,0.04792922314691633,61.0,0.43818414636129166,0.3631016775269203,0.3896026430357063,1.0000000078501523,1.0000000079052354,0.9999999709174829,artefacts
110.53448082331606,21.710141258678902,0.4534952318615037,34.343636733909186,68.84553484212235,0.6709331450119674,0.697698294193609,0.8763452317469491,0.2365072506751802,0.521477908743304,0.08709408978821584,0.47809389319906953,1.3022813427264521,0.1201476018945318,2.131698892964413,4.0,0.0,4.263397785928826,0.0,0.8396497207331921,0.4920639532853205,0.4614651495663473,0.2974362049796352,100.62807862987947,172.00798033255694,0.6533846308453969,1.0059702994757722,0.3009199779065048,64.26339778592883,0.49332616334461554,0.40865034245688825,0.7261329493203464,0.4067978141087948,0.5466208489992059,0.35078193217289333,artefacts
60.7493145563786,14.906481759410754,0.059278484029576986,42.6403818651029,14.363285540620254,0.05372031289889386,0.046577586691846896,0.2259639159812716,0.18902500773120873,0.2595916497588469,0.06637377911248513,0.6284785413307996,1.1516531829058934,0.18505131445681916,1.0,1.0,0.0,2.0,0.0,0.46146392289121096,0.5706230092012043,0.40507750762182315,0.316032869048875,121.7151756069071,204.34916080603762,0.19570608081940336,0.273997105469149,0.06769773160023558,57.929687084487504,0.3029376362022695,0.22702877355565187,0.3611079459508569,0.9657099381055813,0.9617230402722228,0.9797914838432745,artefacts
140.06341601204758,21.233713154135067,0.3118118099943377,58.189826988093806,31.27486748309058,0.38896125651311203,0.35274123349235653,0.5597994110213654,0.34995656607123976,0.3416837643215388,0.09524134312540476,0.6405678496970311,0.7619376209973342,0.17830392642449353,1.5972780822554307,1.5972780822554307,0.0,4.389112329021723,0.0,0.48450578522765037,0.4971214287591089,0.5003516626022648,0.32832096627960317,178.28023542806582,297.5258835187604,0.3970033403379346,0.3945549812430146,0.14558451664835803,44.94556164510861,0.4840926980300453,0.42685328876490675,0.470059675478797,0.7781712279781342,0.8058858486301055,0.5436806978468556,artefacts
263.0144374380482,29.498443327511524,0.14234445352603078,124.78755200320748,68.29634539245527,0.079324265060011,0.6214186205651376,0.752958555727173,0.30149635419158777,0.48439788240409454,0.09805283564648398,0.6864170778041749,1.3348952437064534,0.2136778287674967,1.9862569958668153,5.931284979334076,0.0,5.958770987600445,0.0,0.5700262173639565,0.6174387064866548,0.44458054987270834,0.30707253427438885,393.6927510607121,767.1316417009757,0.44305334628316867,0.7988494721221533,0.0966350009712583,63.83508395040178,0.43917061157749193,0.36278515319954163,0.458751820630752,0.6803798763706681,0.6074160808357751,1.0144796703459975,artefacts
60.3563325556312,16.706273251193522,0.1899102201352671,28.64541162065823,23.926908353142665,0.2569044693574191,0.1788428635459049,0.5530045792682065,0.2881554548619045,0.4299926199109311,0.10001591178253919,0.5803773156910182,1.171389665153724,0.15710445860645048,1.0,1.0,0.0,2.0,0.0,0.7867340655536719,0.5922529399039752,0.48297821252808026,0.3281081208052673,79.452983071899,126.32684759900799,0.27316169608530566,0.46250440676349447,0.14357427992769026,65.73159643426601,0.4906753739597749,0.36970462129572534,0.6107645299378812,1.0455908543608894,0.9491522507293598,0.8243308669772731,artefacts
89.62054774544876,14.331222338156305,0.049788226154932,77.71427897998453,14.380244333017254,0.04760354157805363,0.03322886926683569,0.18943171177799623,0.10954561216942625,0.19180608606229935,0.0645230513418132,0.3103816394235584,0.6737217788691114,0.10798867068474813,1.0,1.0,0.0,2.0,0.0,0.6704411673387207,0.7087688568371281,0.4731731990668409,0.32963420474725513,240.70876932626228,422.80088123856103,0.10954560974155153,0.19180608994327475,0.06452305001142991,71.16445935018177,0.3505794131594089,0.28398128838514414,0.5980100257875642,1.0000000217884313,0.9999999789977281,1.000000020650261,artefacts
57.76324791473025,14.498055244185624,0.03879610270957721,40.09022741250067,13.82965851656506,0.08751178044022291,0.03602371400108536,0.2135084757482911,0.12030812874018562,0.23108379627408931,0.06670586107329578,0.3730851978346138,0.7831950498848691,0.1372799913841153,1.0,1.0,0.0,2.0,0.0,0.62859719511204,0.6770174791042444,0.44494078180843816,0.33213977002798445,114.8406458344434,260.30599748606744,0.12030812708601081,0.2310837947115649,0.06670586056914049,71.5277669337652,0.32478820052986684,0.2972224867164166,0.4863424870175414,1.0000000137086404,1.0000000070232935,1.0000000075787263,artefacts
109.50740007872136,19.083153677900924,0.3002346140712939,71.04365404612204,18.015570467068315,0.26248469174700007,0.07804271548128623,0.19065915403060285,0.15006603509699987,0.2856545221710523,0.07340166285532376,0.39003399462133487,0.8239406257923589,0.11572519326885813,1.0,1.0,0.0,2.0,0.0,0.519002025015869,0.7140957378394441,0.48182744460262744,0.31614151861152867,242.19832811951244,445.4018185250669,0.16928683813097134,0.3331623464651906,0.07082624557833664,70.79977704468793,0.3832136410893009,0.34618707087072986,0.6460043081957257,0.9277311622246324,0.9141377285128611,1.0493317802856927,artefacts
43.34246804874207,13.82050137286577,0.06618603730199539,29.76712317536525,16.46498754806543,0.052868534260054195,0.07932076533413748,0.44298982050824454,0.2095651228391001,0.38876723475852426,0.0723019716378849,0.42611571305782736,0.8590383521359307,0.1250611043834301,1.0,1.0,0.0,2.0,0.0,0.6646687868257031,0.6617810210416155,0.4598254777833495,0.32054167493113633,83.9337989802908,149.50741771222638,0.20956511630758226,0.38876722895852434,0.07230197267850519,66.49974793642346,0.4856013334362453,0.45339980718295114,0.5797676109331374,1.0000000229714439,1.0000000149365629,0.9999999856449615,artefacts
66.73634300261024,16.882674306019066,0.053490229675395275,40.677421718791194,14.385077776178859,0.132361093959779,0.045185418789223365,0.18980343466086858,0.13814754824867875,0.22229364158254544,0.05489424753983152,0.4202261384658393,0.868620381075469,0.13679914331617954,1.0,1.0,0.0,2.0,0.0,0.5832270409213048,0.6619208114367817,0.46541898428584694,0.3200374469485503,127.18983713907078,208.83126747945457,0.19510434977630595,0.3451016575282261,0.06618106472045138,64.92567667530611,0.3371983384542768,0.26150901058969467,0.40983215552555985,0.7076738679701514,0.673684865963649,0.827720527731655,artefacts
517.0001468883894,38.02840787494165,0.5810113884841998,241.55279928703834,57.02154432254964,0.668947104484172,0.41198350392820404,0.7376731771352958,0.3529346835522312,0.4494927881081333,0.1789173223987508,0.621963805050598,1.1677627098392944,0.24172403370671144,2.0,2.0,0.0,4.9376586374887586,0.0,0.5648586756225348,0.6174531700274146,0.4526462876087744,0.3330856880270148,677.4750034090645,1204.8069519865783,0.4282954820345497,0.7357219213995362,0.09471444224479159,63.24936545004496,0.5670582874265762,0.38489962390292387,0.7398207778696834,0.8208978039021406,0.6119405928737154,1.9139013717832862,artefacts
103.63725662897677,26.495412098754294,0.6735089880047844,63.27696225489577,47.285553469636106,0.7311839595158938,0.5969524891992675,0.8933740467044801,0.19266194267837744,0.4624464302584073,0.056566730628594505,0.4079739946728059,1.1423312930343623,0.10064281195756723,2.8522609080937733,3.0,0.0,6.5567827242813195,0.0,0.6849912431934189,0.655863848222924,0.45819540613196,0.3012777470532165,205.30746581309748,406.4433252378339,0.19266194347264717,0.46244641885951177,0.056566731508090315,70.93165271331283,0.47533808226353297,0.40742369671350387,0.569181506011074,0.9999999954748878,1.0000000256468744,0.9999999810716107,artefacts
71.49371029126787,22.79390854773694,0.6818931303255559,21.8762540416693,23.441744588455265,0.6032190241626124,0.29337425201559025,0.6083058833056851,0.5087147965351843,0.6068946835953707,0.18295885526258598,1.21002866538634,1.5757153700584625,0.42994488892011107,1.1331169285874783,2.0,0.0,2.2662338571749565,0.0,0.4786039429123636,0.4058318136314089,0.48748301421572365,0.288400298184034,78.91426581676376,132.34023358163688,0.49156702756154885,0.5865067952214503,0.19078444022399144,53.72727400044939,0.4172140475830061,0.38516767037816335,0.42770645769230503,1.0977949076291658,1.0595561685572519,0.942394967627462,artefacts
105.20153291990295,31.575384052753886,0.4591110231696457,49.50093325469501,30.625086023451093,0.7492132357378886,0.3664542114299182,0.9165053433671284,0.23015756533544082,0.3758850885168759,0.08423479100736836,0.6429169426920831,1.5156001817922162,0.18436684793703176,2.0,2.0,0.0,4.0,0.0,0.7720118801520135,0.7279399775649942,0.44796058983037146,0.30497484186341944,158.335115981457,269.4739626507203,0.38278670148651184,0.6312760628711873,0.12030971991785114,60.11764111887328,0.35712345765641235,0.2482886369522851,0.45287708194446424,0.5993596547752349,0.6448347834246602,0.6976951895548218,artefacts
466.0526085924119,25.248281658758984,0.6461781182497209,241.7935705703405,36.02028906986262,0.79942950000392,0.5537170961743721,0.9611537100906368,0.29495071636352416,0.474069314698486,0.11327137489745193,0.6169779800939855,1.2400265325072852,0.2251041186905278,2.0,2.3111186547327423,0.0,4.0,0.0,0.5823505409187362,0.614254789850742,0.4264289623325122,0.33070312162962046,645.3718983759981,1159.783474551145,0.4009374792523595,0.634490912987095,0.09135376192430064,60.93335596419823,0.47785682786314704,0.3828384965028865,0.5031011249526584,0.7396336162195172,0.7489883025820302,1.2431480430884858,artefacts
457.26329708077964,25.426613607698965,0.6015235218925098,227.14699002528877,41.65656509998777,0.7914298317398689,0.530402668920889,0.9057578817565886,0.21799408727701408,0.4198274845187907,0.10193889045978087,0.5860049997838384,1.2041162078840157,0.2293843844401821,2.0,2.7496162320085875,0.0,4.0,0.0,0.6438360265781914,0.6462573817134799,0.43269118554164715,0.32554558802409866,628.3086119809722,1139.9354173406407,0.2939976038967831,0.5785110181822729,0.10267402879047222,67.99539478410304,0.3696707467739003,0.3483135411589333,0.44456856329021327,0.7377719604682699,0.726102907296917,1.0050072482570258,artefacts
83.79010826827898,17.387129289323518,0.14017786390991827,52.39903182393103,26.761115200277644,0.28191793045149,0.1276713289680756,0.3381478160074673,0.3089085837318548,0.4653945197172619,0.12482328544976475,0.5667050631263592,1.223093075559905,0.17661139392113992,1.0,2.0,0.0,2.0,0.0,0.6099347304837094,0.6998023226176275,0.4645179117492909,0.3028621952248056,174.14239100835144,339.22806842805375,0.4232352330394959,1.03719638759021,0.18800847864035372,73.75622277813125,0.5435286229390565,0.3802226363522028,0.7060481942450418,0.7357317483556274,0.4620331402453969,0.6715464894329313,artefacts
60.14837628554461,14.69944751296855,0.05802191902178595,42.04059315411681,14.3155429528126,0.05171083349436978,0.04702367495121582,0.21744631919690582,0.19407070767263696,0.2787435919752702,0.06931800677947234,0.617853453365996,1.1388260114901012,0.18387976529815728,1.0,1.0,0.0,2.0,0.0,0.48152288258785597,0.5677773410686588,0.4117129136259361,0.31804117157045503,119.496821848752,202.0681351459408,0.19407070991658482,0.27874358626739726,0.06931800864504238,58.7262052460286,0.3247978599709789,0.25384670216962346,0.38521095007746275,0.9999999887304166,1.0000000210269957,0.9999999734816539,artefacts
156.51687042928432,23.17763500627545,0.17319889580711686,70.35283188773393,60.027163808301076,0.2307816026921308,0.6824297822426432,0.9365525099303131,0.35675606836871626,0.5796432130406126,0.12129539672662833,0.778288161128092,1.7208069796493972,0.2178392356898448,3.0,4.645853329206875,0.0,6.354146670793125,0.0,0.7122690536302831,0.6838025018559717,0.4871125370719402,0.3075678701505637,225.713547916654,460.19865171689764,0.38206288069062566,0.6561360168903235,0.10057151325156372,62.770733353965625,0.46349097129901934,0.34221297792051064,0.5591652246935046,0.9330116343091381,0.9041359608905006,1.4506596841591504,artefacts
